sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id
SAMN18620755	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	False	prn_evt_intact
SAMN18620756	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	singleton:SAMN18620756	sample_id_canonical_singleton	singleton:SAMN18620756::year=2019	base_block_plus_year	1	1	False			2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620757	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620758	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620759	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620760	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620761	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620762	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620763	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620764	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620768	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620772	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	False	False	prn_evt_insufficient__missing_fasta
SAMN18620777	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	False	False	prn_evt_insufficient__missing_fasta
SAMN18620781	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620787	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True	PRJNA279196	PRJNA279196	2020			2020	False	False	prn_evt_insufficient__missing_fasta
SAMN18620792	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620797	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620802	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov91
SAMN18620807	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620809	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620814	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True	PRJNA279196	PRJNA279196	2020			2020	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN18620816	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620820	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620821	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620822	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620823	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620824	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN18620825	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True		PRJNA279196	2020			2020	False	False	prn_evt_insufficient__missing_fasta
SAMN18620830	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2020	base_block_plus_year	873	20	True	PRJNA279196	PRJNA279196	2020			2020	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN19416301	IND				PRJNA733591	bioproject_accession	PRJNA733591::year=2018	base_block_plus_year	5	2	True	PRJNA733591		2018			2018	True	False	prn_evt_intact
SAMN19416302	IND				PRJNA733591	bioproject_accession	PRJNA733591::year=2018	base_block_plus_year	5	2	True	PRJNA733591		2018			2018	True	False	prn_evt_intact
SAMN19416303	IND				PRJNA733591	bioproject_accession	PRJNA733591::year=2019	base_block_plus_year	5	3	True	PRJNA733591		2019			2019	True	False	prn_evt_intact
SAMN19416304	IND				PRJNA733591	bioproject_accession	PRJNA733591::year=2019	base_block_plus_year	5	3	True	PRJNA733591		2019			2019	True	False	prn_evt_intact
SAMN19416305	IND				PRJNA733591	bioproject_accession	PRJNA733591::year=2019	base_block_plus_year	5	3	True	PRJNA733591		2019			2019	True	False	prn_evt_intact
SAMN22091639	DEU				PRJNA231221	bioproject_accession	PRJNA231221	base_block_only	10	7	True	PRJNA231221	PRJNA231221				Unknown	True	False	prn_evt_intact
SAMN22091640	DEU				PRJNA231221	bioproject_accession	PRJNA231221	base_block_only	10	7	True	PRJNA231221	PRJNA231221				Unknown	True	False	prn_evt_intact
SAMN22851881	CHN	chn_wp_only			PRJNA777368	bioproject_accession	PRJNA777368::year=1951	base_block_plus_year	1	1	False	PRJNA777368		1951			1951	True	False	prn_evt_intact
SAMN24719540	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	False	prn_evt_intact
SAMN24719541	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873	121	True		PRJNA279196	2019			2019	True	False	prn_evt_intact
SAMN30963780	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True		PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN30963782	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True	PRJNA883367	PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN30963783	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True		PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN30963784	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True	PRJNA883367	PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN30963785	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True		PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN30963786	PER				PRJNA883367	bioproject_accession	PRJNA883367	base_block_only	6	6	True	PRJNA883367	PRJNA883367				2012-05/2012-12	False	False	prn_evt_insufficient__not_available_current_step3
SAMN33015657	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015658	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015659	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015660	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015661	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015662	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2016	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2016			2016	True	False	prn_evt_intact
SAMN33015663	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True	PRJNA929342	PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015664	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2017	base_block_plus_year	32	1	True	PRJNA929342	PRJNA929342	2017			2017	True	False	prn_evt_intact
SAMN33015665	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2018	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2018			2018	True	False	prn_evt_intact
SAMN33015666	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2018	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2018			2018	True	False	prn_evt_intact
SAMN33015667	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015668	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015669	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015670	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2016	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2016			2016	True	False	prn_evt_intact
SAMN33015671	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015672	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2018	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2018			2018	True	False	prn_evt_intact
SAMN33015673	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2019	base_block_plus_year	32	4	True	PRJNA929342	PRJNA929342	2019			2019	True	False	prn_evt_intact
SAMN33015674	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2019	base_block_plus_year	32	4	True		PRJNA929342	2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN33015675	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2019	base_block_plus_year	32	4	True	PRJNA929342	PRJNA929342	2019			2019	True	False	prn_evt_intact
SAMN33015676	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2019	base_block_plus_year	32	4	True	PRJNA929342	PRJNA929342	2019			2019	True	False	prn_evt_intact
SAMN33015677	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2016	base_block_plus_year	32	3	True	PRJNA929342	PRJNA929342	2016			2016	True	False	prn_evt_intact
SAMN33015678	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015679	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015680	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015681	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015682	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015683	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True	PRJNA929342	PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015684	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015685	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015686	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015687	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True		PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33015688	ZAF				PRJNA929342	bioproject_accession	PRJNA929342::year=2015	base_block_plus_year	32	21	True	PRJNA929342	PRJNA929342	2015			2015	True	False	prn_evt_intact
SAMN33268551	CHN	chn_ap_mixed			singleton:SAMN33268551	sample_id_canonical_singleton	singleton:SAMN33268551::month=8	base_block_plus_month	1	1	False			2022	8		2022-08	True	False	prn_evt_intact
SAMN33268552	CHN	chn_ap_mixed			singleton:SAMN33268552	sample_id_canonical_singleton	singleton:SAMN33268552::month=4	base_block_plus_month	1	1	False			2018	4		2018-04	True	False	prn_evt_intact
SAMN33268689	CHN	chn_ap_mixed			singleton:SAMN33268689	sample_id_canonical_singleton	singleton:SAMN33268689::month=2	base_block_plus_month	1	1	False			2016	2		2016-02	True	False	prn_evt_intact
SAMN33268690	CHN	chn_ap_mixed			singleton:SAMN33268690	sample_id_canonical_singleton	singleton:SAMN33268690::month=6	base_block_plus_month	1	1	False			2016	6		2016-06	False	False	prn_evt_insufficient__missing_fasta
SAMN36715056	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA998821	bioproject_accession	PRJNA998821::week=2022-W42	base_block_plus_week_key	1	1	False	PRJNA998821		2022	10	2022-W42	2022-10-21	True	False	prn_evt_intact
SAMN39482418	ESP	esp_ap_with_prn			PRJNA1066129	bioproject_accession	PRJNA1066129::week=2010-W14	base_block_plus_week_key	1	1	True	PRJNA1066129		2010	4	2010-W14	2010-04-06	True	False	prn_evt_intact
SAMN40551699	ESP	esp_booster_modified_uncertain			singleton:SAMN40551699	sample_id_canonical_singleton	singleton:SAMN40551699::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551700	ESP	esp_booster_modified_uncertain			singleton:SAMN40551700	sample_id_canonical_singleton	singleton:SAMN40551700::week=2024-W12	base_block_plus_week_key	1	1	False			2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551701	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2023-W35	base_block_plus_week_key	6	2	True	PRJNA1089958		2023	9	2023-W35	2023-09-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551702	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2024-W12	base_block_plus_week_key	6	3	True	PRJNA1089958		2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551703	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2023-W35	base_block_plus_week_key	6	2	True	PRJNA1089958		2023	9	2023-W35	2023-09-01	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551704	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2024-W12	base_block_plus_week_key	6	3	True	PRJNA1089958		2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551705	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2024-W12	base_block_plus_week_key	6	3	True	PRJNA1089958		2024	3	2024-W12	2024-03-19	False	False	prn_evt_insufficient__not_available_current_step3
SAMN40551706	ESP	esp_booster_modified_uncertain			PRJNA1089958	bioproject_accession	PRJNA1089958::week=2023-W30	base_block_plus_week_key	6	1	True	PRJNA1089958		2023	7	2023-W30	2023-07-28	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373914	CHN	chn_ap_mixed			singleton:SAMN41373914	sample_id_canonical_singleton	singleton:SAMN41373914::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373915	CHN	chn_ap_mixed			singleton:SAMN41373915	sample_id_canonical_singleton	singleton:SAMN41373915::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373916	CHN	chn_ap_mixed			singleton:SAMN41373916	sample_id_canonical_singleton	singleton:SAMN41373916::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373917	CHN	chn_ap_mixed			singleton:SAMN41373917	sample_id_canonical_singleton	singleton:SAMN41373917::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373918	CHN	chn_ap_mixed			singleton:SAMN41373918	sample_id_canonical_singleton	singleton:SAMN41373918::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373919	CHN	chn_ap_mixed			singleton:SAMN41373919	sample_id_canonical_singleton	singleton:SAMN41373919::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373920	CHN	chn_ap_mixed			singleton:SAMN41373920	sample_id_canonical_singleton	singleton:SAMN41373920::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373921	CHN	chn_ap_mixed			singleton:SAMN41373921	sample_id_canonical_singleton	singleton:SAMN41373921::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373922	CHN	chn_ap_mixed			singleton:SAMN41373922	sample_id_canonical_singleton	singleton:SAMN41373922::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373923	CHN	chn_ap_mixed			singleton:SAMN41373923	sample_id_canonical_singleton	singleton:SAMN41373923::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373924	CHN	chn_ap_mixed			singleton:SAMN41373924	sample_id_canonical_singleton	singleton:SAMN41373924::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373925	CHN	chn_ap_mixed			singleton:SAMN41373925	sample_id_canonical_singleton	singleton:SAMN41373925::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373926	CHN	chn_ap_mixed			PRJNA1110622	bioproject_accession	PRJNA1110622::year=2020	base_block_plus_year	1	1	False	PRJNA1110622		2020			2020	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373927	CHN	chn_ap_mixed			singleton:SAMN41373927	sample_id_canonical_singleton	singleton:SAMN41373927::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373928	CHN	chn_ap_mixed			singleton:SAMN41373928	sample_id_canonical_singleton	singleton:SAMN41373928::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373929	CHN	chn_ap_mixed			singleton:SAMN41373929	sample_id_canonical_singleton	singleton:SAMN41373929::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373930	CHN	chn_ap_mixed			singleton:SAMN41373930	sample_id_canonical_singleton	singleton:SAMN41373930::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373931	CHN	chn_ap_mixed			singleton:SAMN41373931	sample_id_canonical_singleton	singleton:SAMN41373931::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373932	CHN	chn_ap_mixed			singleton:SAMN41373932	sample_id_canonical_singleton	singleton:SAMN41373932::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373933	CHN	chn_ap_mixed			singleton:SAMN41373933	sample_id_canonical_singleton	singleton:SAMN41373933::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373934	CHN	chn_ap_mixed			singleton:SAMN41373934	sample_id_canonical_singleton	singleton:SAMN41373934::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373935	CHN	chn_ap_mixed			singleton:SAMN41373935	sample_id_canonical_singleton	singleton:SAMN41373935::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373936	CHN	chn_ap_mixed			singleton:SAMN41373936	sample_id_canonical_singleton	singleton:SAMN41373936::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373937	CHN	chn_ap_mixed			singleton:SAMN41373937	sample_id_canonical_singleton	singleton:SAMN41373937::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373938	CHN	chn_ap_mixed			singleton:SAMN41373938	sample_id_canonical_singleton	singleton:SAMN41373938::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373939	CHN	chn_ap_mixed			singleton:SAMN41373939	sample_id_canonical_singleton	singleton:SAMN41373939::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373940	CHN	chn_ap_mixed			singleton:SAMN41373940	sample_id_canonical_singleton	singleton:SAMN41373940::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373941	CHN	chn_ap_mixed			singleton:SAMN41373941	sample_id_canonical_singleton	singleton:SAMN41373941::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373942	CHN	chn_ap_mixed			singleton:SAMN41373942	sample_id_canonical_singleton	singleton:SAMN41373942::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373943	CHN	chn_ap_mixed			singleton:SAMN41373943	sample_id_canonical_singleton	singleton:SAMN41373943::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373944	CHN	chn_ap_mixed			singleton:SAMN41373944	sample_id_canonical_singleton	singleton:SAMN41373944::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373945	CHN	chn_ap_mixed			singleton:SAMN41373945	sample_id_canonical_singleton	singleton:SAMN41373945::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373946	CHN	chn_ap_mixed			singleton:SAMN41373946	sample_id_canonical_singleton	singleton:SAMN41373946::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373947	CHN	chn_ap_mixed			singleton:SAMN41373947	sample_id_canonical_singleton	singleton:SAMN41373947::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373948	CHN	chn_ap_mixed			singleton:SAMN41373948	sample_id_canonical_singleton	singleton:SAMN41373948::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373949	CHN	chn_ap_mixed			singleton:SAMN41373949	sample_id_canonical_singleton	singleton:SAMN41373949::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
SAMN41373950	CHN	chn_ap_mixed			singleton:SAMN41373950	sample_id_canonical_singleton	singleton:SAMN41373950::year=2019	base_block_plus_year	1	1	False			2019			2019	False	False	prn_evt_insufficient__not_available_current_step3
