panel_id	tree_id	node_id	parent_node_id	node_type	tip_label	sample_id_canonical	country_iso3	country_name	year	year_band	prn_mechanism_call	observed_prn_state	inferred_prn_state	transition_from_parent	marker_23s_A2047G	mlst_st	phylo_lineage	clade_id	origin_id	n_descendant_tips	n_countries	dominant_prn_mechanism	origin_support_score	source_file	notes
tip_metadata	balanced_main_tree			tip	SAMN08178166	SAMN08178166	USA	United States	2003	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03877217	SAMN03877217	USA	United States	2004	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04383560	SAMN04383560	USA	United States	2004	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08164937	SAMN08164937	USA	United States	2004	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN05583817	SAMN05583817	USA	United States	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03455339	SAMN03455339	USA	United States	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04221185	SAMN04221185	USA	United States	2005	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702617	SAMN03702617	USA	United States	2006	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08214406	SAMN08214406	USA	United States	2006	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08136975	SAMN08136975	USA	United States	2007	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03455346	SAMN03455346	USA	United States	2007	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08164940	SAMN08164940	USA	United States	2007	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03455344	SAMN03455344	USA	United States	2008	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08164938	SAMN08164938	USA	United States	2008	2000_2009	intact	intact			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03455345	SAMN03455345	USA	United States	2008	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03464271	SAMN03464271	USA	United States	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04383570	SAMN04383570	USA	United States	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08136976	SAMN08136976	USA	United States	2009	2000_2009	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08200082	SAMN08200082	USA	United States	2010	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03249362	SAMN03249362	USA	United States	2010	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702616	SAMN03702616	USA	United States	2010	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702632	SAMN03702632	USA	United States	2011	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702627	SAMN03702627	USA	United States	2011	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702623	SAMN03702623	USA	United States	2011	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03216665	SAMN03216665	USA	United States	2012	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702656	SAMN03702656	USA	United States	2012	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08214409	SAMN08214409	USA	United States	2012	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07352199	SAMN07352199	USA	United States	2013	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08200079	SAMN08200079	USA	United States	2013	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702682	SAMN03702682	USA	United States	2013	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04383593	SAMN04383593	USA	United States	2014	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04383575	SAMN04383575	USA	United States	2014	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN04221193	SAMN04221193	USA	United States	2014	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08395648	SAMN08395648	USA	United States	2015	2010_2019	intact	intact			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08016809	SAMN08016809	USA	United States	2015	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08469397	SAMN08469397	USA	United States	2015	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN07137593	SAMN07137593	USA	United States	2016	2010_2019	intact	intact			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08524459	SAMN08524459	USA	United States	2016	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN08524461	SAMN08524461	USA	United States	2016	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN11822393	SAMN11822393	USA	United States	2017	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN11822392	SAMN11822392	USA	United States	2017	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN11822404	SAMN11822404	USA	United States	2017	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN11539669	SAMN11539669	USA	United States	2018	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12392419	SAMN12392419	USA	United States	2018	2010_2019	coding_disrupted_other	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN12523752	SAMN12523752	USA	United States	2018	2010_2019	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN18620751	SAMN18620751	USA	United States	2019	2010_2019	intact	intact			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN14488187	SAMN14488187	USA	United States	2019	2010_2019	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN14488294	SAMN14488294	USA	United States	2019	2010_2019	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN18620830	SAMN18620830	USA	United States	2020	2020_plus	coding_disrupted_inversion_or_rearrangement	disrupted			other_base_T	83								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN18620814	SAMN18620814	USA	United States	2020	2020_plus	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN18620787	SAMN18620787	USA	United States	2020	2020_plus	insufficient_data	insufficient_data			missing_fasta	-								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN36715056	SAMN36715056	USA	United States	2022	2020_plus	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN46491808	SAMN46491808	USA	United States	2024	2020_plus	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN50777173	SAMN50777173	USA	United States	2025	2020_plus	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN03702680	SAMN03702680	USA	United States		unknown	coding_disrupted_is481	disrupted			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN16357509	SAMN16357509	USA	United States		unknown	intact	intact			other_base_T	2								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
tip_metadata	balanced_main_tree			tip	SAMN16357508	SAMN16357508	USA	United States		unknown	intact	intact			other_base_T	1								step5_phylogeny_asr/outputs/bp_phylogeny_manifest_balanced.tsv	tree tip metadata for the main balanced phylogeny
ancestral_state	balanced_main_tree	node_000001		internal									intact							234				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000002	node_000001	tip	SAMN16357508	SAMN16357508					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000003	node_000001	internal									intact	intact->intact						233				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000004	node_000003	tip	SAMD00328237	SAMD00328237					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000005	node_000003	internal									intact	intact->intact						232				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000006	node_000005	tip	SAMN03216665	SAMN03216665					coding_disrupted_is481	disrupted	disrupted	intact->disrupted						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000007	node_000005	internal									intact	intact->intact						231				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000008	node_000007	tip	SAMN03877216	SAMN03877216					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000009	node_000007	internal									intact	intact->intact						230				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000010	node_000009	tip	SAMN10457990	SAMN10457990					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000011	node_000009	internal									intact	intact->intact						229				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000012	node_000011	tip	SAMN08164940	SAMN08164940					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000013	node_000011	internal									intact	intact->intact						228				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000014	node_000013	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000015	node_000014	tip	SAMEA1062147	SAMEA1062147					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000016	node_000014	tip	SAMN33015673	SAMN33015673					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000017	node_000013	internal									intact	intact->intact						226				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000018	node_000017	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000019	node_000018	tip	SAMN33015676	SAMN33015676					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000020	node_000018	tip	SAMN04221185	SAMN04221185					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000021	node_000017	internal									intact	intact->intact						224				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000022	node_000021	internal									intact	intact->intact						3				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000023	node_000022	tip	SAMN08136972	SAMN08136972					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000024	node_000022	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000025	node_000024	tip	SAMN10739865	SAMN10739865					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000026	node_000024	tip	SAMN10739864	SAMN10739864					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000027	node_000021	internal									intact	intact->intact						221				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000028	node_000027	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000029	node_000028	tip	SAMN08395633	SAMN08395633					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000030	node_000028	tip	SAMN33015677	SAMN33015677					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000031	node_000027	internal									intact	intact->intact						219				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000032	node_000031	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000033	node_000032	tip	SAMN05583815	SAMN05583815					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000034	node_000032	tip	SAMN16357509	SAMN16357509					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000035	node_000031	internal									intact	intact->intact						217				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000036	node_000035	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000037	node_000036	tip	SAMEA3178015	SAMEA3178015					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000038	node_000036	tip	SAMN46491808	SAMN46491808					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000039	node_000035	internal									intact	intact->intact						215				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000040	node_000039	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000041	node_000040	tip	SAMN03566787	SAMN03566787					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000042	node_000040	tip	SAMEA3178014	SAMEA3178014					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000043	node_000039	internal									intact	intact->intact						213				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000044	node_000043	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000045	node_000044	tip	SAMN19416301	SAMN19416301					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000046	node_000044	tip	SAMN07137593	SAMN07137593					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000047	node_000043	internal									intact	intact->intact						211				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000048	node_000047	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000049	node_000048	tip	SAMN12385767	SAMN12385767					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000050	node_000048	tip	SAMN12385791	SAMN12385791					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000051	node_000047	internal									intact	intact->intact						209				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000052	node_000051	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000053	node_000052	tip	SAMN42391143	SAMN42391143					coding_disrupted_is481	disrupted	disrupted	intact->disrupted						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000054	node_000052	tip	SAMN08016809	SAMN08016809					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000055	node_000051	internal									intact	intact->intact						207				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000056	node_000055	internal									intact	intact->intact						3				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000057	node_000056	tip	SAMN42391099	SAMN42391099					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000058	node_000056	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000059	node_000058	tip	SAMN42391110	SAMN42391110					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000060	node_000058	tip	SAMN33015688	SAMN33015688					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000061	node_000055	internal									intact	intact->intact						204				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000062	node_000061	tip	SAMN12385790	SAMN12385790					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000063	node_000061	internal									intact	intact->intact						203				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000064	node_000063	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000065	node_000064	tip	SAMN12385789	SAMN12385789					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000066	node_000064	tip	SAMN12585525	SAMN12585525					coding_disrupted_is481	disrupted	disrupted	intact->disrupted						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000067	node_000063	internal									intact	intact->intact						201				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000068	node_000067	tip	SAMN08469397	SAMN08469397					coding_disrupted_is481	disrupted	disrupted	intact->disrupted						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000069	node_000067	internal									intact	intact->intact						200				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000070	node_000069	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000071	node_000070	tip	SAMD00570813	SAMD00570813					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000072	node_000070	tip	SAMN12385796	SAMN12385796					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000073	node_000069	internal									intact	intact->intact						198				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000074	node_000073	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000075	node_000074	tip	SAMN08524449	SAMN08524449					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000076	node_000074	tip	SAMN12385772	SAMN12385772					intact	intact	intact	intact->intact						1				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000077	node_000073	internal									intact	intact->intact						196				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
ancestral_state	balanced_main_tree	node_000078	node_000077	internal									intact	intact->intact						2				step5_phylogeny_asr/outputs/bp_prn_ancestral_states.tsv	
