combo_id	min_interpretable_per_epoch	min_eligible_epochs	bound_width_policy	bound_width_max	confidence_policy	mechanism_anchor_required	package_level_anchor_required	country_iso3	country_name	country_mechanism_anchor	n_package_level_hard_anchors	n_eligible_epochs	stage1_epidemiologic_eligible	stage2_mechanistic_eligible	selection_state	included_in_stage1_under_combo	included_in_stage2_under_combo	prevalence_direction	final_interpretation_tier
70	8	3	strict	0.5	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
70	8	3	strict	0.5	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
70	8	3	strict	0.5	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
70	8	3	strict	0.5	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
70	8	3	strict	0.5	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
70	8	3	strict	0.5	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
70	8	3	strict	0.5	high_only	False	False	GBR	United Kingdom	none	0	2	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
70	8	3	strict	0.5	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
70	8	3	strict	0.5	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
70	8	3	strict	0.5	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	False	False	fails_stage1	False	False	upward	compatible but bounded
70	8	3	strict	0.5	high_only	False	False	USA	United States	package_level	1	2	False	False	fails_stage1	False	False	upward	strongly selection-compatible
71	8	3	strict	0.5	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	False	False	fails_stage1	False	False	downward	biologically interesting but uncertain
71	8	3	strict	0.5	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
71	8	3	strict	0.5	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
71	8	3	strict	0.5	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
71	8	3	strict	0.5	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
71	8	3	strict	0.5	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
71	8	3	strict	0.5	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
71	8	3	strict	0.5	high_only	True	False	GBR	United Kingdom	none	0	2	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
71	8	3	strict	0.5	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
71	8	3	strict	0.5	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
71	8	3	strict	0.5	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	False	False	fails_stage1	False	False	upward	compatible but bounded
71	8	3	strict	0.5	high_only	True	False	USA	United States	package_level	1	2	False	False	fails_stage1	False	False	upward	strongly selection-compatible
72	8	3	strict	0.5	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	False	False	fails_stage1	False	False	downward	biologically interesting but uncertain
72	8	3	strict	0.5	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
72	8	3	strict	0.5	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
72	8	3	strict	0.5	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
72	8	3	strict	0.5	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
72	8	3	strict	0.5	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
72	8	3	strict	0.5	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
72	8	3	strict	0.5	high_only	True	True	GBR	United Kingdom	none	0	2	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
72	8	3	strict	0.5	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
72	8	3	strict	0.5	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
72	8	3	strict	0.5	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	False	False	fails_stage1	False	False	upward	compatible but bounded
72	8	3	strict	0.5	high_only	True	True	USA	United States	package_level	1	2	False	False	fails_stage1	False	False	upward	strongly selection-compatible
73	10	2	wide	1.0	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
73	10	2	wide	1.0	high_or_medium	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
73	10	2	wide	1.0	high_or_medium	False	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
73	10	2	wide	1.0	high_or_medium	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
73	10	2	wide	1.0	high_or_medium	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
73	10	2	wide	1.0	high_or_medium	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
73	10	2	wide	1.0	high_or_medium	False	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
73	10	2	wide	1.0	high_or_medium	False	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
73	10	2	wide	1.0	high_or_medium	False	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
73	10	2	wide	1.0	high_or_medium	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
73	10	2	wide	1.0	high_or_medium	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
73	10	2	wide	1.0	high_or_medium	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
74	10	2	wide	1.0	high_or_medium	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
74	10	2	wide	1.0	high_or_medium	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
74	10	2	wide	1.0	high_or_medium	True	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
74	10	2	wide	1.0	high_or_medium	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
74	10	2	wide	1.0	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
74	10	2	wide	1.0	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
74	10	2	wide	1.0	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
74	10	2	wide	1.0	high_or_medium	True	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
74	10	2	wide	1.0	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
74	10	2	wide	1.0	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
74	10	2	wide	1.0	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
74	10	2	wide	1.0	high_or_medium	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
75	10	2	wide	1.0	high_or_medium	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
75	10	2	wide	1.0	high_or_medium	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
75	10	2	wide	1.0	high_or_medium	True	True	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
75	10	2	wide	1.0	high_or_medium	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
75	10	2	wide	1.0	high_or_medium	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
75	10	2	wide	1.0	high_or_medium	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
75	10	2	wide	1.0	high_or_medium	True	True	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
75	10	2	wide	1.0	high_or_medium	True	True	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
75	10	2	wide	1.0	high_or_medium	True	True	JPN	Japan	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	compatible but bounded
75	10	2	wide	1.0	high_or_medium	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
75	10	2	wide	1.0	high_or_medium	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
75	10	2	wide	1.0	high_or_medium	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
76	10	2	wide	1.0	high_only	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
76	10	2	wide	1.0	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
76	10	2	wide	1.0	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
76	10	2	wide	1.0	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
76	10	2	wide	1.0	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
76	10	2	wide	1.0	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
76	10	2	wide	1.0	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
76	10	2	wide	1.0	high_only	False	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
76	10	2	wide	1.0	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
76	10	2	wide	1.0	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
76	10	2	wide	1.0	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
76	10	2	wide	1.0	high_only	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
77	10	2	wide	1.0	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
77	10	2	wide	1.0	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
77	10	2	wide	1.0	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
77	10	2	wide	1.0	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
77	10	2	wide	1.0	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
77	10	2	wide	1.0	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
77	10	2	wide	1.0	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
77	10	2	wide	1.0	high_only	True	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
77	10	2	wide	1.0	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
77	10	2	wide	1.0	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
77	10	2	wide	1.0	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
77	10	2	wide	1.0	high_only	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
78	10	2	wide	1.0	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
78	10	2	wide	1.0	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
78	10	2	wide	1.0	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
78	10	2	wide	1.0	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
78	10	2	wide	1.0	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
78	10	2	wide	1.0	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
78	10	2	wide	1.0	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
78	10	2	wide	1.0	high_only	True	True	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
78	10	2	wide	1.0	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
78	10	2	wide	1.0	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
78	10	2	wide	1.0	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
78	10	2	wide	1.0	high_only	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
79	10	2	medium	0.67	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
79	10	2	medium	0.67	high_or_medium	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
79	10	2	medium	0.67	high_or_medium	False	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
79	10	2	medium	0.67	high_or_medium	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
79	10	2	medium	0.67	high_or_medium	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
79	10	2	medium	0.67	high_or_medium	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
79	10	2	medium	0.67	high_or_medium	False	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
79	10	2	medium	0.67	high_or_medium	False	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
79	10	2	medium	0.67	high_or_medium	False	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
79	10	2	medium	0.67	high_or_medium	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
79	10	2	medium	0.67	high_or_medium	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
79	10	2	medium	0.67	high_or_medium	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
80	10	2	medium	0.67	high_or_medium	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
80	10	2	medium	0.67	high_or_medium	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
80	10	2	medium	0.67	high_or_medium	True	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
80	10	2	medium	0.67	high_or_medium	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
80	10	2	medium	0.67	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
80	10	2	medium	0.67	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
80	10	2	medium	0.67	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
80	10	2	medium	0.67	high_or_medium	True	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
80	10	2	medium	0.67	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
80	10	2	medium	0.67	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
80	10	2	medium	0.67	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
80	10	2	medium	0.67	high_or_medium	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
81	10	2	medium	0.67	high_or_medium	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
81	10	2	medium	0.67	high_or_medium	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
81	10	2	medium	0.67	high_or_medium	True	True	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
81	10	2	medium	0.67	high_or_medium	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
81	10	2	medium	0.67	high_or_medium	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
81	10	2	medium	0.67	high_or_medium	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
81	10	2	medium	0.67	high_or_medium	True	True	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
81	10	2	medium	0.67	high_or_medium	True	True	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
81	10	2	medium	0.67	high_or_medium	True	True	JPN	Japan	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	compatible but bounded
81	10	2	medium	0.67	high_or_medium	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
81	10	2	medium	0.67	high_or_medium	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
81	10	2	medium	0.67	high_or_medium	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
82	10	2	medium	0.67	high_only	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
82	10	2	medium	0.67	high_only	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
82	10	2	medium	0.67	high_only	False	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
82	10	2	medium	0.67	high_only	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
82	10	2	medium	0.67	high_only	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
82	10	2	medium	0.67	high_only	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
82	10	2	medium	0.67	high_only	False	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
82	10	2	medium	0.67	high_only	False	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
82	10	2	medium	0.67	high_only	False	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
82	10	2	medium	0.67	high_only	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
82	10	2	medium	0.67	high_only	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
82	10	2	medium	0.67	high_only	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
83	10	2	medium	0.67	high_only	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
83	10	2	medium	0.67	high_only	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
83	10	2	medium	0.67	high_only	True	False	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
83	10	2	medium	0.67	high_only	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
83	10	2	medium	0.67	high_only	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
83	10	2	medium	0.67	high_only	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
83	10	2	medium	0.67	high_only	True	False	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
83	10	2	medium	0.67	high_only	True	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
83	10	2	medium	0.67	high_only	True	False	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
83	10	2	medium	0.67	high_only	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
83	10	2	medium	0.67	high_only	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
83	10	2	medium	0.67	high_only	True	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
84	10	2	medium	0.67	high_only	True	True	AUS	Australia	recurrent_architecture	0	2	True	False	stage1_only	True	False	downward	biologically interesting but uncertain
84	10	2	medium	0.67	high_only	True	True	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
84	10	2	medium	0.67	high_only	True	True	CHN	China	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
84	10	2	medium	0.67	high_only	True	True	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
84	10	2	medium	0.67	high_only	True	True	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
84	10	2	medium	0.67	high_only	True	True	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
84	10	2	medium	0.67	high_only	True	True	FRA	France	package_level	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
84	10	2	medium	0.67	high_only	True	True	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
84	10	2	medium	0.67	high_only	True	True	JPN	Japan	recurrent_architecture	0	1	False	False	fails_stage1	False	False	downward	compatible but bounded
84	10	2	medium	0.67	high_only	True	True	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
84	10	2	medium	0.67	high_only	True	True	NZL	New Zealand	recurrent_architecture	0	2	True	False	stage1_only	True	False	upward	compatible but bounded
84	10	2	medium	0.67	high_only	True	True	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
85	10	2	strict	0.5	high_or_medium	False	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
85	10	2	strict	0.5	high_or_medium	False	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
85	10	2	strict	0.5	high_or_medium	False	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
85	10	2	strict	0.5	high_or_medium	False	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
85	10	2	strict	0.5	high_or_medium	False	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
85	10	2	strict	0.5	high_or_medium	False	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
85	10	2	strict	0.5	high_or_medium	False	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
85	10	2	strict	0.5	high_or_medium	False	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
85	10	2	strict	0.5	high_or_medium	False	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
85	10	2	strict	0.5	high_or_medium	False	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
85	10	2	strict	0.5	high_or_medium	False	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
85	10	2	strict	0.5	high_or_medium	False	False	USA	United States	package_level	1	2	True	True	triangulated	True	True	upward	strongly selection-compatible
86	10	2	strict	0.5	high_or_medium	True	False	AUS	Australia	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	biologically interesting but uncertain
86	10	2	strict	0.5	high_or_medium	True	False	BRA	Brazil	recurrent_architecture	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
86	10	2	strict	0.5	high_or_medium	True	False	CHN	China	recurrent_architecture	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
86	10	2	strict	0.5	high_or_medium	True	False	CZE	Czechia	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
86	10	2	strict	0.5	high_or_medium	True	False	ESP	Spain	none	0	0	False	False	fails_stage1	False	False		
86	10	2	strict	0.5	high_or_medium	True	False	FIN	Finland	none	0	0	False	False	fails_stage1	False	False		
86	10	2	strict	0.5	high_or_medium	True	False	FRA	France	package_level	0	1	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	context only
86	10	2	strict	0.5	high_or_medium	True	False	GBR	United Kingdom	none	0	0	False	False	fails_stage1	False	False	uncertain_or_single_epoch_only	epidemiologically estimable but not triangulated
86	10	2	strict	0.5	high_or_medium	True	False	JPN	Japan	recurrent_architecture	0	2	True	True	triangulated	True	True	downward	compatible but bounded
86	10	2	strict	0.5	high_or_medium	True	False	NLD	Netherlands (Kingdom of the)	none	0	0	False	False	fails_stage1	False	False		
86	10	2	strict	0.5	high_or_medium	True	False	NZL	New Zealand	recurrent_architecture	0	2	True	True	triangulated	True	True	upward	compatible but bounded
