row_type	sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id	comparison_id	country_name	epoch_slot	block_id	block_level	block_total_samples	block_interpretable_samples	block_disrupted_samples	block_total_share	block_interpretable_share	block_disrupted_share	block_is_dominant
sample_block_assignment	SAMN11822261	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2016	base_block_plus_year	873.0	86.0	True		PRJNA279196	2016			2016	True	False	prn_evt_intact												
sample_block_assignment	SAMN11822264	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2016	base_block_plus_year	873.0	86.0	True		PRJNA279196	2016			2016	True	False	prn_evt_intact												
sample_block_assignment	SAMN11822270	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2016	base_block_plus_year	873.0	86.0	True		PRJNA279196	2016			2016	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822278	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873.0	61.0	True		PRJNA279196	2015			2015	True	True	prn_evt_insufficient__not_available_current_step3												
sample_block_assignment	SAMN11822392	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True	PRJNA279196	PRJNA279196	2017			2017	True	True	prn_evt_rearrangement__within_contig__cov58												
sample_block_assignment	SAMN11822393	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True	PRJNA279196	PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822394	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822395	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822396	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822397	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822404	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True	PRJNA279196	PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822427	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11822428	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN11883804					PRJNA279196	bioproject_accession	PRJNA279196	base_block_only	873.0	10.0	True		PRJNA279196				missing	True	False	prn_evt_intact												
sample_block_assignment	SAMN12108490	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_rearrangement__within_contig__cov91												
sample_block_assignment	SAMN12108514	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_other_disruption__insertion_like__gap1042												
sample_block_assignment	SAMN12108519	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12108524	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_other_disruption__insertion_like__gap1041												
sample_block_assignment	SAMN12108529	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12108533	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12108538	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12108543	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12305702	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305707	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58												
sample_block_assignment	SAMN12305712	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_other_disruption__insertion_like__gap1041												
sample_block_assignment	SAMN12305717	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_other_disruption__insertion_like__gap1042												
sample_block_assignment	SAMN12305718	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305719	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305720	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305721	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305724	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12305729	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	False	prn_evt_intact												
sample_block_assignment	SAMN12305734	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	True	prn_evt_rearrangement__within_contig__cov58												
sample_block_assignment	SAMN12305738	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2019	base_block_plus_year	873.0	121.0	True		PRJNA279196	2019			2019	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385761	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1983	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1983			1983	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385762	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1984	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1984			1984	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385763	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1985	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1985			1985	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385765	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1987	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1987			1987	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385766	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1988	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1988			1988	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385767	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1989	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1989			1989	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385768	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1990	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1990			1990	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385769	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1991	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1991			1991	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385770	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1993	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1993			1993	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385771	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1994	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1994			1994	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385772	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1997	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1997			1997	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385773	NZL	nzl_wp_only	nzl_wp_only	Long whole-cell schedule era	PRJNA556977	bioproject_accession	PRJNA556977::year=1999	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	1999			1999	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385774	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2000	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	2000			2000	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385775	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2001	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	2001			2001	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385776	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2002	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2002			2002	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385777	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2002	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2002			2002	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385778	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2003	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	2003			2003	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385779	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2007	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2007			2007	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385780	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2007	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2007			2007	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385781	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2013	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2013			2013	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12385782	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2013	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2013			2013	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12385783	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2014	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12385784	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2014	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12385785	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2015	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2015			2015	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385786	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2015	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2015			2015	True	True	prn_evt_other_disruption__insertion_like__gap1040												
sample_block_assignment	SAMN12385787	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2016	base_block_plus_year	63.0	1.0	True	PRJNA556977	PRJNA556977	2016			2016	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385789	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2004	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2004			2004	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385790	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2004	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2004			2004	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385791	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2005	base_block_plus_year	63.0	4.0	True	PRJNA556977	PRJNA556977	2005			2005	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385792	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2005	base_block_plus_year	63.0	4.0	True		PRJNA556977	2005			2005	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385793	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2005	base_block_plus_year	63.0	4.0	True	PRJNA556977	PRJNA556977	2005			2005	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385794	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2005	base_block_plus_year	63.0	4.0	True	PRJNA556977	PRJNA556977	2005			2005	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385795	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2006	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2006			2006	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385796	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2006	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2006			2006	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385797	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2008	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2008			2008	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385798	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2008	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2008			2008	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385799	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2009	base_block_plus_year	63.0	3.0	True	PRJNA556977	PRJNA556977	2009			2009	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385800	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2009	base_block_plus_year	63.0	3.0	True	PRJNA556977	PRJNA556977	2009			2009	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385801	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2009	base_block_plus_year	63.0	3.0	True	PRJNA556977	PRJNA556977	2009			2009	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385802	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2010	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2010			2010	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385803	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2010	base_block_plus_year	63.0	2.0	True	PRJNA556977	PRJNA556977	2010			2010	True	False	prn_evt_intact												
sample_block_assignment	SAMN12385804	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2012	base_block_plus_year	63.0	10.0	True	PRJNA556977	PRJNA556977	2012			2012	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12385805	NZL	nzl_ap_with_prn	nzl_ap_with_prn	Acellular schedule era with PRN-containing products	PRJNA556977	bioproject_accession	PRJNA556977::year=2017	base_block_plus_year	63.0	7.0	True		PRJNA556977	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12392419	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True	PRJNA279196	PRJNA279196	2018			2018	True	True	prn_evt_other_disruption__insertion_like__gap1041												
sample_block_assignment	SAMN12392424	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12392429	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12392435	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_rearrangement__within_contig__cov91												
sample_block_assignment	SAMN12523711	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_rearrangement__within_contig__cov58												
sample_block_assignment	SAMN12523712	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523713	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523715	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2017	base_block_plus_year	873.0	99.0	True		PRJNA279196	2017			2017	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12523719	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523724	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523726	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_rearrangement__within_contig__cov58												
sample_block_assignment	SAMN12523731	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	singleton:SAMN12523731	sample_id_canonical_singleton	singleton:SAMN12523731::year=2018	base_block_plus_year	1.0	1.0	False			2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523732	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	False	prn_evt_intact												
sample_block_assignment	SAMN12523734	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12523735	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_other_disruption__insertion_like__gap1042												
sample_block_assignment	SAMN12523736	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12523742	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1043												
sample_block_assignment	SAMN12523747	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2018	base_block_plus_year	873.0	67.0	True		PRJNA279196	2018			2018	True	True	prn_evt_coding_disrupted_is481__is481__gap1042												
